Series Description,All holders,"One- to four- family residences, By type of property","Multifamily residences, by type of property","Nonfarm, nonresidential, by type of property","Farm, by type of property","Major financial institutions, by type of holder","Depository Institutions, Major financial institutions, by type of holder","One- to four-family residence, Depository Institutions, Major financial institutions, by type of holder","Multiplefamily residences, Depository Institutions, Major financial institutions, by type of holder","Nonfarm, nonresidential, Depository Institutions, Major financial institutions, by type of holder","Farm, Depository Institutions, Major financial institutions, by type of holder","Life insurance companies, Major financial institutions, by type of holder","One- to four- family residences, Life insurance companies, Major financial institutions, by type of holder","Multifamily residences, Life insurance companies, Major financial institutions, by type of holder","Nonfarm, nonresidential, Life insurance companies, Major financial institutions, by type of holder","Farm, Life insurance companies, Major financial institutions, by type of holder","Federal and related agencies, by type of holder","Government National Mortgage Association, Federal and related agencies, by type of holder","One- to four- family residences, Government National Mortgage Association, Federal and related agencies, by type of holder","Multifamily residences, Government National Mortgage Association, Federal and related agencies, by type of holder","Farmers Home Administration, Federal and related agencies, by type of holder","One- to four- family residences, Farmers Home Administration, Federal and related agencies, by type of holder","Multifamily residences, Farmers Home Administration, Federal and related agencies, by type of holder","Nonfarm, nonresidential, Farmers Home Administration, Federal and related agencies, by type of holder","Farm, Farmers Home Administration, Federal and related agencies, by type of holder","Federal Housing and Veterans' Adminstrations, Federal and related agencies, by type of holder","One- to four- family residences, Federal Housing and Veterans' Adminstrations, Federal and related agencies, by type of holder","Multifamily residences, Federal Housing and Veterans' Adminstrations, Federal and related agencies, by type of holder","Resolution Trust Corporation, Federal and related agencies, by type of holder","One- to four- family residences, Resolution Trust Corporation, Federal and related agencies, by type of holder","Multifamily residences, Resolution Trust Corporation, Federal and related agencies, by type of holder","Nonfarm, nonresidential, Resolution Trust Corporation, Federal and related agencies, by type of holder","Farm, Resolution Trust Corporation, Federal and related agencies, by type of holder","Federal Deposit Insurance Corporation, Federal and related agencies, by type of holder","One- to four- family residences, Federal Deposit Insurance Corporation, Federal and related agencies, by type of holder","Multifamily residences, Federal Deposit Insurance Corporation, Federal and related agencies, by type of holder","Nonfarm, nonresidential, Federal Deposit Insurance Corporation, Federal and related agencies, by type of holder","Farm, Federal Deposit Insurance Corporation, Federal and related agencies, by type of holder","Federal National Mortgage Association, Federal and related agencies, by type of holder","One- to four- family residences, Federal National Mortgage Association, Federal and related agencies, by type of holder","Multifamily residences, Federal National Mortgage Association, Federal and related agencies, by type of holder","Federal Land Banks, Federal and related agencies, by type of holder","One- to four- family residences, Federal Land Banks, Federal and related agencies, by type of holder","Farm, Federal Land Banks, Federal and related agencies, by type of holder","Federal Home Loan Mortgage Corporation, Federal and related agencies, by type of holder","One- to four- family residences, Federal Home Loan Mortgage Corporation, Federal and related agencies, by type of holder","Multifamily residences, Federal Home Loan Mortgage Corporation, Federal and related agencies, by type of holder","Federal Home Loan Banks, Federal and related agencies, by type of holder","One- to four- family residences, Federal Home Loan Banks, Federal and related agencies, by type of holder","Multifamily residences, Federal Home Loan Banks, Federal and related agencies, by type of holder","Federal Agricultural Mortgage Corporation, Federal and related agencies, by type of holder","Farm, Federal Agricultural Mortgage Corporation, Federal and related agencies, by type of holder","Mortgage pools or trusts, by type of holder","Government National Mortgage Association, Mortgage pools or trusts, by type of holder","One- to four- family residences, Government National Mortgage Association, Mortgage pools or trusts, by type of holder","Multifamily residences, Government National Mortgage Association, Mortgage pools or trusts, by type of holder","Federal Home Loan Mortgage Corporation, Mortgage pools or trusts, by type of holder","One- to four- family residences, Federal Home Loan Mortgage Corporation, Mortgage pools or trusts, by type of holder","Multifamily residences, Federal Home Loan Mortgage Corporation, Mortgage pools or trusts, by type of holder","Federal National Mortgage Association, Mortgage Pools or trusts, by type of holder","One- to four- family residences, Federal National Mortgage Association, Mortgage Pools or trusts, by type of holder","Multifamily residences, Federal National Mortgage Association, Mortgage Pools or trusts, by type of holder","Farmers Home Administration, Mortgage Pools or trusts, by type of holder","One- to four- family residences, Farmers Home Administration, Mortgage Pools or trusts, by type of holder","Multifamily residences, Farmers Home Administration, Mortgage Pools or trusts, by type of holder","Nonfarm, nonresidential, Farmers Home Administration, Mortgage Pools or trusts, by type of holder","Farm, Farmers Home Administration, Mortgage Pools or trusts, by type of holder","Private mortgage conduits, Mortgage Pools or trusts, by type of holder","One- to four- family residences, Private mortgage conduits, Mortgage Pools or trusts, by type of holder","Multifamily residences, Private mortgage conduits, Mortgage Pools or trusts, by type of holder","Nonfarm, nonresidential, Private mortgage conduits, Mortgage Pools or trusts, by type of holder","Farm, Private mortgage conduits, Mortgage Pools or trusts, by type of holder","Federal Agricultural Mortgage Corporation, Mortgage Pools or trusts, by type of holder","Farm, Federal Agricultural Mortgage Corporation, Mortgage Pools or trusts, by type of holder","Individuals and others, by type of holder","One- to four- family residences, Individuals and others, by type of holder","Multifamily residences, Individuals and others, by type of holder","Nonfarm, nonresidentail, Individuals and others, by type of holder","Farm, Individuals and others, by type of holder"
1988Q2,3125218.788,2044957.79,265969.0238,728142.9744,86149,1716953,1496551,909803,138662,435291,12795,220402,11667,23195,177123,8417,193185.79,42,24,18,42767,18248,8213,6288,10018,5673,2564,3109,0,0,0,0,0,0,0,0,0,0,96079.79,89115.79,6964,33048,6002,27046,15576,13631,1945,0,0,0,0,0,730313.9982,322616,314728,7888,215155,208702,6453,157438,153253,4185,106,23,0,41,42,34998.99819,30749,791.0237537,3458.974436,0,0,0,484766,286448,64546,105941,27831
1988Q3,3198206.63,2105915.21,269276.5071,738770.9125,84244,1754228,1529177,945122,138707,432383,12965,225051,11805,23728,181196,8322,191347.21,64,51,13,41836,18268,8349,5300,9919,5666,2432,3234,0,0,0,0,0,0,0,0,0,0,95773.21,88737.21,7036,32566,6100,26466,15442,13322,2120,0,0,0,0,0,758646.4196,333177,324573,8604,220684,214195,6489,167170,162228,4942,106,27,0,38,41,37509.41958,32782,846.5070687,3880.912514,0,0,0,493985,286273,65208,115973,26531
1988Q4,3283839.855,2162789.45,274543.6986,764159.7062,82347,1797791,1564928,967614,140264,443915,13135,232863,12528,24560,187549,8226,192474.45,26,26,0,42018,18347,8513,5343,9815,5973,2672,3301,0,0,0,0,0,0,0,0,0,0,94917.45,87737.45,7180,32115,6230,25885,17425,15077,2348,0,0,0,0,0,785741.4049,340527,331257,9270,226406,219988,6418,178250,172331,5919,104,26,0,38,40,40454.40487,34865,966.6986315,4622.706234,0,0,0,507833,294091,65804,122692,25246
1989Q1,3338698.451,2196931.32,279826.1236,780404.0076,81537,1829642,1592865,975853,142961,460655,13396,236777,12631,25001,190914,8231,191723.32,25.3,25.3,0,41780,18347,8615,5101,9717,6198.02,2673.02,3525,0,0,0,0,0,0,0,0,0,0,93746,86482,7264,31261,5756,25505,18713,16134,2579,0,0,0,0,0,812517.1312,347597,337563,10034,234694.8,228389,6305.8,188071,181352,6719,96,24,0,34,38,42058.3312,36027,934.3235664,5097.00763,0,0,0,504816,295675,65888,118603,24650
1989Q2,3408114.241,2255378.34,284990.6121,787067.2884,80678,1864685,1622924,995370,144298,469595,13661,241761,12878,25548,195098,8237,192503.7,24,24,0,40711,18391,8778,3885,9657,6424,2827,3597,0,0,0,0,0,0,0,0,0,0,93757,86162,7595,31467,6348,25119,20120.7,17381.5,2739.2,0,0,0,0,0,838153.5405,352653.84,342544.84,10109,245242.4,238446,6796.4,196501,188774,7727,85,23,0,26,36,43671.30054,36869,919.0121235,5883.288419,0,0,0,512772,309340,66884,112580,23968
1989Q3,3484006.883,2321631.6,285814.7394,796584.5738,79975.97,1890113,1643078,1006897,143884,478369,13928,247035,13153,26127,199513,8242,195129.57,24,24,0,41117,18405,8916,4366,9430,6023.47,2900.47,3123,0,0,0,0,0,0,0,0,0,0,96372,88488,7884,30943,6213,24730,20650.1,17658.5,2991.6,0,0,0,0,0,868656.3732,360097.08,349838.08,10259,257938.3,251232,6706.3,208894,200302,8592,82.35,21.55,0,25.77,35.03,41644.6432,33685,953.8394141,7005.80379,0,0,0,530107.94,332814,66378,107305,23610.94
1989Q4,3534490.035,2369557.58,287001.1036,798709.7311,79221.62,1897439,1643225,1007515,142206,479309,14195,254214,13588,26907,205472,8247,197777.11,23,23,0,41176,18422,9054,4443,9257,6086.71,2874.71,3212,0,0,0,0,0,0,0,0,0,0,99001,90575,8426,29639,5298,24341,21851.4,18248,3603.4,0,0,0,0,0,922195.6847,368367.2,358142.2,10225,272870,266060,6810,228232,219577,8655,79.6,20.67,0,25.55,33.38,52646.8847,43325,952.7035966,8369.181099,0,0,0,517078.24,325889,66950,101091,23148.24
1990Q1,3628572.654,2450147.88,290562.6742,808932.1901,78929.91,1944181,1683899,1047651,140587,481331,14330,260282,13926,27555,210422,8379,207437.92,22,22,0,41125,18419,9199,4510,8997,6354.86,3026.86,3328,7143,3711,1443,1989,0,0,0,0,0,0,99947,90894,9053,29325,5201,24124,23521.06,20469.86,3051.2,0,0,0,0,0,953654.9143,376962.16,366300.16,10662,281735.8,274084,7651.8,246391,237916,8475,75.91,20,0,24.82,31.09,48490.04431,38165,991.674208,9333.370101,0,0,0,523298.82,330342,68566,101322,23068.82
1990Q2,3692982.446,2517151.48,284579.1371,812751.4489,78500.38,1945910,1681044,1056058,134444,476076,14466,264866,14302,28027,214024,8513,215849.9,22,22,0,41175,18434,9361,4545,8835,6792.3,3054.3,3738,17400,9500,3634,4266,0,0,0,0,0,0,100886,91462,9424,29595.37,5690.37,23905,19979.23,17315.87,2663.36,0,0,0,0,0,997274.786,385456,374959.59,10496.41,295339.71,287231.82,8107.89,263330,254811,8519,72.44,18.53,0,24.29,29.62,53076.63597,42863,959.4770955,9254.158875,0,0,0,533947.76,341429,65205,104562,22751.76
1990Q3,3748640.419,2567224.61,286903.9192,816486.6899,78025.2,1938985,1672922,1052570,130861,474888,14603,266063,14731,28100,214585,8647,231229.27,21,21,0,41269,18476,9477,4608,8708,7937.57,3247.98,4689.59,29800,13600,7776,8424,0,0,0,0,0,0,102253,92257,9996,29441,5758,23683,20507.7,17810.4,2697.3,0,0,0,0,0,1036196.749,394859,384474,10385,301797.21,293720.57,8076.64,281806,273335,8471,70.46,17.66,0,24,28.8,57664.0791,47260,914.3891523,9489.689944,0,0,0,542229.4,349946,65460,104468,22355.4
1990Q4,3790044.306,2606804.94,287424.4609,818256.615,77558.29,1918835,1650974,1033477,127373,475383,14741,267861,14979,28979,215121,8782,239002.7,21,21,0,41439,18527,9640,4690,8582,8799.78,3592.54,5207.24,32600,15800,8064,8736,0,0,0,0,0,0,104870,94323,10547,29415.48,5953.48,23462,21857.44,19185.47,2671.97,0,0,0,0,0,1085907.026,403603,391505,12098,316358.97,308368.76,7990.21,299833,291194,8639,66,16.69,0,23.6,25.71,66046.0559,55029,868.0408866,10149.01501,0,0,0,546299.58,354833,65347,104154,21965.58
1991Q1,3834032.235,2641559.31,288956.6961,825795.3293,77720.9,1907648,1638649,1019621,125770,478287,14971,268999,14003,29493,216768,8735,251681.75,20,20,0,41307,18522,9720,4715,8350,9491.55,3600.4,5891.15,41700,17300,11712,12688,0,0,0,0,0,0,106790,96330,10460,29252.44,5960.44,23292,23120.76,20469.86,2650.9,0,0,0,0,0,1121354.685,409929,399764.41,10164.59,328215,319978,8237,312101,303554,8547,61.7,14.2,0,23.4,24.1,71047.98538,59430,951.0560779,10666.92931,0,0,0,553347.8,362992,65360,102647,22348.8
1991Q2,3898542.486,2700528.65,290202.9745,830074.0916,77736.77,1904337,1632663,1016859,122993,477607,15204,271674,13777,30006,219204,8687,263183.95,21,21,0,41429.73,18520.57,9898.02,4749.98,8261.16,10209.59,3729.33,6480.26,49530,19030,14640,15860,0,0,0,0,0,0,109203,98344,10859,29141.63,6020.63,23121,23649,21120,2529,0,0,0,0,0,1171004.996,413707,403679.42,10027.58,341132.29,332623.6,8508.69,331089,322444,8645,55.13,13.1,0,20.96,21.07,85021.57605,72495,923.4244805,11603.15157,0,0,0,560016.54,371852,64693,101029,22442.54
1991Q3,3901399.181,2722798.54,282656.5343,818175.2468,77768.86,1865866,1595772,996378,116673,467282,15439,270094,13314,29962,218179,8639,266029.58,20,20,0,41565.67,18597.8,9990.1,4828.57,8149.2,10057.09,3649.01,6408.08,52063,21957,14450.88,15655.12,0,0,0,0,0,0,109365,98293,11072,29052.82,6104.82,22948,23906,21489,2417,0,0,0,0,0,1221693.881,422501,412715.86,9785.14,348843,341183,7660,351917,343430,8487,52.34,12.05,0,20.35,19.94,98380.54112,84444,2138.334324,11798.2068,0,0,0,547809.72,361211,63613,100412,22573.72
1991Q4,3941706.085,2774705.66,284107.9219,805225.5228,77666.98,1846168,1586659,993961,114967,462056,15675,259509,12080,29342,209496,8591,265961.49,20,20,0,41713.01,18496,10140.9,4905.36,8170.75,10733.09,4036.1,6696.99,45822,14535,15017.76,16269.24,0,0,0,0,0,0,112098,100584,11514,28766.65,5991.65,22775,26808.74,24124.8,2683.94,0,0,0,0,0,1269587.635,425295,415767.44,9527.56,359163.43,351906,7257.43,371984,362667,9317,47.11,10.67,0,19.17,17.27,113098.0947,96732,3780.34187,12585.7528,0,0,0,559988.96,373794,63863,99894,22437.96
1992Q1,3972344.161,2814343.09,283927.9538,796053.3274,78019.79,1827199,1568734,987341,112283,453135,15975,258465,13247,29092,207709,8417,278213.9,19,19,0,41790.9,18658.32,10270.23,4960.79,7901.56,11332.19,4253.93,7078.26,49345,15458,16265.76,17621.24,0,0,0,0,0,0,118056,106067,11989,28776.2,5978.2,22798,28894.61,26181.83,2712.78,0,0,0,0,0,1305086.681,421954,412550.49,9403.51,367877.87,360886.77,6991.1,389853,380617,9236,43.41,9.55,0,18.21,15.65,125358.4012,106805,4918.313796,13635.08736,0,0,0,561844.58,376270,63688,98974,22912.58
1992Q2,3994497.149,2845786.56,280081.0483,790379.7008,78249.84,1804908,1550458,974512,110575,449096,16275,254450,12871,28667,204670,8242,277908.54,19,19,0,41628.41,18523.5,10356.16,4997.78,7750.97,11479.71,4403.13,7076.58,44624,15031.98,13316.41,16275.61,0,0,0,0,0,0,122761,110423,12338,28775.14,5954.14,22821,28621.28,26001.37,2619.91,0,0,0,0,0,1357516.929,422922,413828.22,9093.78,382797.04,376176.78,6620.26,413226,403940,9286,42.77,9.44,0,18.14,15.19,138529.1191,116694,6370.948267,15464.17083,0,0,0,554163.68,367399,63761,99858,23145.68
1992Q3,4032780.413,2899089.84,276591.0252,778673.1175,78426.43,1794519,1545402,976907,109973,441944,16578,249117,12838,28037,200177,8065,277306.53,23,23,0,41671.26,18487.83,10468.01,5072.04,7643.38,11767.53,4531.16,7236.37,37099,12613.66,11129.7,13355.64,0,0,0,0,0,0,126302,113609,12693,28814.46,5970.46,22844,31629.28,29038.75,2590.53,0,0,0,0,0,1401127.023,422009.17,413062.55,8946.62,391762.05,385399.62,6362.43,429835,420735,9100,40.71,8.81,0,17.71,14.19,157480.0927,132056,6295.36516,19128.72753,0,0,0,559827.86,373809,63759,98978,23281.86
1992Q4,4052423.591,2942067.53,270934.1356,760816.0852,78605.84,1770490,1528493,971745,105960,433907,16881,241997,12534,27221,194353,7889,286089.07,27,27,0,41694.61,18432.61,10574.95,5158.24,7528.81,12580.71,5153.12,7427.59,32045,12960.29,9620.98,9463.73,0,0,0,0,0,0,137413,124219,13194,28663.57,5796.57,22867,33665.18,31031.68,2633.5,0,0,0,0,0,1439962.841,419516.2,410674.87,8841.33,407513.95,401524.72,5989.23,444979,435979,9000,38.06,7.67,0,17.04,13.35,167915.6307,142265,6576.555564,19074.07517,0,0,0,555881.68,369717,63895,98843,23426.68
1993Q1,4053620.086,2952160.21,268822.439,753699.3964,78938.04,1755808,1516125,963477,106257,429324,17067,239683,11247,27089,193410,7937,286851.74,30,30,0,41529.2,18305.77,10649.59,5187.3,7386.54,13026.67,5631.05,7395.62,27331,11375.23,8069.58,7886.19,0,0,0,0,0,0,140978,127408,13570,28536.08,5782.08,22754,35420.79,32831.29,2589.5,0,0,0,0,0,1473642.266,421514.01,412798.19,8715.82,420932.46,415278.94,5653.52,457316,448483,8833,33.59,6.66,0,15.51,11.42,173846.2055,145921,6782.809045,21142.39644,0,0,0,537318.08,353585,63217,96734,23782.08
1993Q2,4096282.86,3006425.2,265981.7657,744641.1741,79234.72,1768334,1530789,984255,104642,424637,17255,237545,11229,26822,191507,7987,298782.5,45,45,0,41445.89,18201.89,10738.58,5250.12,7255.3,12945.38,5634.78,7310.6,21973,8954.72,6742.99,6275.29,0,0,0,0,0,0,151305,137499,13806,28591.33,5951.33,22640,42476.9,39905.1,2571.8,0,0,0,0,0,1485909.92,413165.66,404425.15,8740.51,422882.1,417646,5236.1,465220,456645,8575,32.14,6.23,0,14.93,10.98,184610.0198,153845,7545.185699,23219.83409,0,0,0,543256.44,362182,63251,93737,24086.44
1993Q3,4141888.532,3058802.77,264678.4351,738887.0873,79520.24,1772373,1539443,993880,104355,423763,17445,232930,10869,26294,187730,8037,305900.04,45,45,0,41423.88,18114.92,10829.79,5346.81,7132.36,11796.96,4850.05,6946.91,19925,8380.7,6001.79,5542.51,0,0,0,0,0,0,160521,146173,14348,28810.2,6285.2,22525,43378,40834,2544,0,0,0,0,0,1525964.012,415076.25,405963.19,9113.06,433569,428634,4935,481880,473599,8281,29.84,5.71,0,13.73,10.4,195408.9224,164005,7819.885132,23584.03727,0,0,0,537651.48,357164,63210,92907,24370.48
1993Q4,4183665.809,3101004.04,267682.98,735163.2192,79815.57,1770135,1546263,1005753,104370,418505,17635,223872,9876,27545,178364,8087,326059.32,43,43,0,41386.48,18029.73,10939.62,5405.57,7011.56,12215.25,5363.83,6851.42,17283,7202.38,5326.65,4753.97,0,14112,2367,1426.15,10318.85,0,165668,150698,14970,28459.59,6049.59,22410,46892,44345,2547,0,0,0,0,0,1561093.349,414066.07,404864.41,9201.66,447147,442612,4535,495525,486804,8721,27.53,5.1,0,12.56,9.87,204327.7493,167899,8373.480039,28055.26924,0,0,0,526378.14,349092,62876,89748,24662.14
1994Q1,4207104.825,3132499.19,267541.24,726631.1752,80433.22,1750994,1530175,992440,104030,415740,17965,220819,9823,27561,175339,8096,326388.06,22,22,0,41209.04,17898.74,11036.62,5399.08,6874.6,11343.86,4737.69,6606.17,14240,6307.67,4206.81,3725.52,0,12696,1956,2167.48,8572.52,0,171070,155663,15407,28181.16,5839.16,22342,47626,45070,2556,0,0,0,0,0,1615285.325,423445.71,414194.34,9251.37,468449,464279,4170,507376,498489,8887,25.54,4.59,0,11.77,9.18,215989.0752,179616,8479.789959,27893.28522,0,0,0,514437.44,336159,63182,89950,25146.44
1994Q2,4255756.136,3179968.78,268641.402,726198.0538,80947.9,1769338,1550523,1012971,103343,415911,18298,218815,9851,28176,172683,8105,325138.41,20,20,0,41369.89,17905.87,11146.57,5525.57,6791.88,11169.05,4826.19,6342.86,13908,6045.01,4230.27,3632.72,0,11407,1706,1700.81,8000.19,0,173058,157475,15583,28475.47,6201.47,22274,45731,43151,2580,0,0,0,0,0,1651307.926,435708.98,426363.3,9345.68,481831,478009,3822,514855,505730,9125,22.03,3.94,0,9.87,8.22,218890.9158,181026,9073.211976,28791.70383,0,0,0,509971.8,328684,64173,91644,25470.8
1994Q3,4306761.215,3230629.4,268474.7495,726190.0252,81467.04,1793993,1577240,1040582,102333,415691,18634,216753,9872,27705,171062,8114,323329.59,12,12,0,41586.53,17995.5,11242.73,5607.72,6740.58,10532.87,4320.87,6212,15403,6997.91,4569,3836.09,0,9159,1241,2080.44,5837.56,0,174373,158783,15590,28538.19,6332.19,22206,43725,41070,2655,0,0,0,0,0,1677556.545,444976.01,435511.41,9464.6,486425,482977,3448,523512,514375,9137,19.82,3.52,0,8.92,7.38,222623.7146,182173,9328.979458,31121.73517,0,0,0,511882.08,328383,64709,93025,25765.08
1994Q4,4348110.202,3278213.72,268212.3446,720072.9771,81611.16,1824675,1608902,1071445,102226,416260,18971,215773,9977,27843,169830,8123,315586.05,12,12,0,41781,18098.16,11319,5670,6693.84,10964.16,4753.16,6211,10428.01,5199.88,2858.78,2369.35,0,7821,1049,1595,5177,0,174312,158766,15546,28555.88,6418.88,22137,41712,38882,2830,0,0,0,0,0,1696863.832,450934.01,441197.64,9736.37,490851,487725,3126,530243,520663,9580,19,3,0,9,7,224458.8216,183002,9820.19459,31636.62705,0,358,358,510985.32,331022,65521,89121,25321.32
1995Q1,4381017.819,3306284.81,267138.3694,725383.5891,82211.05,1851423,1635760,1091527,102455,422516,19262,215663,10113,27834,169568,8148,312022.31,6,6,0,41856.8,18042.27,11418.4,5807.31,6588.82,10890.17,4714.73,6175.44,9332,4755.45,2494.47,2082.08,0,6730,840,1310.09,4579.91,0,173833,158797,15036,28065.34,5843.34,22222,41309,38175,3134,0,0,0,0,0,1707388.409,454401,444631.53,9769.47,492194,489114,3080,533262,523903,9359,14.3,2.49,0,6.68,5.13,227142.1085,185999,9780.499413,31362.60906,0,375,375,510184.1,329821,65292,89461,25610.1
1995Q2,4435710.528,3356025.063,269245.926,727630.1887,82809.35,1877916,1662105,1113898,104137,424514,19556,215811,10269,27870,169499,8173,308031.613,14.863,14.863,0,41916.74,17975.16,11511.64,5949.1,6480.84,10098.2,4838.43,5259.77,6456,2870.45,1940.21,1645.34,0,6039,731.01,1135.49,4172.5,0,173716,158850,14866,28004.81,5697.81,22307,41786,38525,3261,0,0,0,0,0,1730113.215,457108,446862.16,10245.84,498216,495182,3034,543669,533091,10578,12.97,2.18,0,5.98,4.81,230715.2447,189046,10121.97602,31547.26872,0,392,392,519649.7,338172,65285,90297,25895.7
1995Q3,4483824.269,3413004.429,270357.6262,729196.2136,71266,1904453,1686769,1136411,105124,425380,19854,217684,10574,28164,170747,8199,309219.619,6.659,6.659,0,41858.32,17851.33,11556.99,6096.14,6353.86,9535.24,4917.75,4617.49,4889.01,2298.75,1420.27,1169.99,0,5014.99,618.44,722.47,3674.08,0,177267,162413,14854,28151.4,5757.4,22394,42497,39063,3434,0,0,0,0,0,1759480.04,463654,453114.23,10539.77,503370,500417,2953,559585,548400,11185,11.75,1.87,0,5.35,4.53,232450.2897,189468,10469.63617,32512.65357,0,409,409,510671.61,341692,65317,89611,14051.61
1995Q4,4520688.542,3445671.323,273850.905,729443.5242,71722.79,1900090,1686952,1132865,104508,429428,20151,213138,10322,28714,165877,8225,307933.683,2.253,2.253,0,41790.88,17704.66,11617.29,6248.37,6220.56,9808.85,5179.58,4629.27,1864,691.35,647.24,525.41,0,4025,652,776,2597,0,178262,163648,14614,28427.7,5947.7,22480,43753,39901,3852,0,0,0,0,0,1812045.859,472283,461438.11,10844.89,515051,512238,2813,582959,569724,13235,10.98,1.67,0,5.08,4.23,241314.8793,193759,11924.21502,35631.66423,0,427,427,500619,331597,65676,89131,14215
1996Q1,4592035.163,3508201.489,274710.8886,736728.5359,72394.25,1913149,1700191,1143910,103956,431910,20415,212958,9947,29172,165514,8325,301078.599,2.199,2.199,0,41594.28,17518.09,11636.02,6364.87,6075.3,8439.17,4227.91,4211.26,0,0,0,0,0,5554,839,1099,3616,0,171390,156813,14577,28890.95,6168.95,22722,45208,41146,4062,0,0,0,0,0,1851144.564,475787,464607.89,11179.11,524327,521722,2605,599546,585527,14019,9.99,1.45,0,4.59,3.95,251049.5744,201074,12175.49857,37800.07587,0,425,425,526663,354697,66019,91519,14428
1996Q2,4664900.071,3567777.51,277944.9375,746112.5132,73065.11,1934208,1721432,1158291,104790,437671,20680,212776,9571,29607,165172,8426,300013.86,2.25,2.25,0,41547.11,17396.03,11645.15,6551.59,5954.34,8051.84,3860.92,4190.92,0,0,0,0,0,5016,840,955,3221,0,170743,156706,14037,29361.66,6398.66,22963,45292,41095,4197,0,0,0,0,0,1904430.211,485316,473824.59,11491.41,536671,534238,2433,621285,606271,15014,9.33,1.06,0,4.5,3.77,260725.8807,208206,12825.45746,39694.42323,0,423,423,526248,351076,66759,93798,14615
1996Q3,4733275.071,3632671.45,280373.3233,746486.5175,73743.78,1959409,1751049,1181971,106477,441654,20947,208360,8842,28776,162215,8527,296503.74,2.14,2.14,0,41574.83,17373.65,11651.83,6680.66,5868.69,6627.34,3189.63,3437.71,0,0,0,0,0,4025,675,766,2584,0,169177,155550,13627,29579.43,6373.43,23206,45513,41149,4364,0,0,0,5,5,1947374.331,496966,485021.23,11944.77,545608,543341,2267,636362,619869,16493,7.48,0.37,0,4.02,3.09,268009.8508,213851,13782.01329,40376.83749,0,421,421,529988,355463,66787,92972,14766
